x,y,z,qx,qy,qz,qw
-11.7652,-1.55572,0.2289,-0.530332,-0.360436,-0.323371,-0.323371
-11.7984,-1.57886,0.222364,-0.529087,-0.365448,-0.320329,-0.320329
-11.8323,-1.60204,0.217832,-0.528008,-0.370683,-0.316385,-0.316385
-11.8678,-1.62639,0.213773,-0.524784,-0.377237,-0.311006,-0.311006
-11.9042,-1.65214,0.212817,-0.519527,-0.384696,-0.303899,-0.303899
-11.9352,-1.67664,0.215853,-0.512584,-0.39311,-0.295743,-0.295743
-11.9647,-1.70148,0.221163,-0.506774,-0.400918,-0.2873,-0.2873
-11.9946,-1.72562,0.228219,-0.503559,-0.407896,-0.278951,-0.278951
-12.0198,-1.75054,0.232694,-0.499295,-0.415237,-0.268759,-0.268759
-12.0446,-1.77566,0.238233,-0.488086,-0.42401,-0.254767,-0.254767
-12.0677,-1.80188,0.242442,-0.471499,-0.4335,-0.238194,-0.238194
-12.0848,-1.8315,0.244043,-0.455856,-0.44231,-0.222327,-0.222327
-12.1026,-1.85726,0.247736,-0.443799,-0.449695,-0.208002,-0.208002
-12.1201,-1.88308,0.251917,-0.434604,-0.456203,-0.194461,-0.194461
-12.1403,-1.9095,0.251428,-0.426776,-0.462407,-0.181421,-0.181421
-12.1589,-1.93675,0.246359,-0.419675,-0.468412,-0.168598,-0.168598
-12.1735,-1.96392,0.238847,-0.413363,-0.474158,-0.156119,-0.156119
-12.187,-1.99128,0.228887,-0.408454,-0.479561,-0.144026,-0.144026
-12.1992,-2.01984,0.217923,-0.404964,-0.484664,-0.132245,-0.132245
-12.2094,-2.05025,0.208914,-0.401295,-0.489746,-0.120314,-0.120314
-12.2205,-2.08209,0.203012,-0.395721,-0.494781,-0.107605,-0.107605
-12.2276,-2.11771,0.203185,-0.389533,-0.499297,-0.0948987,-0.0948987
-12.2384,-2.15281,0.206894,-0.385992,-0.503783,-0.0847029,-0.0847029
-12.2527,-2.18904,0.211118,-0.385309,-0.508145,-0.0759381,-0.0759381
-12.2665,-2.22075,0.21419,-0.386571,-0.512391,-0.0674994,-0.0674994
-12.2756,-2.25186,0.217076,-0.385843,-0.516777,-0.0577417,-0.0577417
-12.2914,-2.28415,0.222439,-0.379965,-0.520957,-0.0458353,-0.0458353
-12.3013,-2.31485,0.227566,-0.371889,-0.524762,-0.0336303,-0.0336303
-12.313,-2.34705,0.231431,-0.365217,-0.528546,-0.0235584,-0.0235584
-12.324,-2.37973,0.233482,-0.3612,-0.532504,-0.0160189,-0.0160189
-12.3357,-2.41356,0.233085,-0.358975,-0.536716,-0.0104111,-0.0104111
-12.3441,-2.44801,0.229857,-0.356696,-0.54132,-0.00545405,-0.00545405
-12.3542,-2.48479,0.226343,-0.353073,-0.545947,-3.3763e-05,-3.3763e-05
-12.3645,-2.52261,0.221348,-0.347883,-0.550597,0.0059613,0.0059613
-12.3745,-2.56147,0.215745,-0.341996,-0.555366,0.0121972,0.0121972
-12.3831,-2.60166,0.209385,-0.335981,-0.560272,0.0185852,0.0185852
-12.3916,-2.64396,0.205086,-0.3291,-0.565123,0.0256633,0.0256633
-12.4,-2.68775,0.203722,-0.320379,-0.569864,0.0336246,0.0336246
-12.409,-2.73278,0.204916,-0.310897,-0.574281,0.0428088,0.0428088
-12.4174,-2.77778,0.209582,-0.300974,-0.578799,0.0522772,0.0522772
-12.4255,-2.82138,0.215955,-0.292042,-0.582937,0.0624691,0.0624691
-12.4315,-2.86066,0.222639,-0.285007,-0.587052,0.0724836,0.0724836
-12.4337,-2.89784,0.228253,-0.277366,-0.590924,0.0836601,0.0836601
-12.4338,-2.93313,0.234226,-0.266109,-0.593613,0.097688,0.097688
-12.4346,-2.96761,0.241263,-0.252316,-0.59543,0.11308,0.11308
-12.4337,-3.00285,0.246561,-0.238787,-0.596902,0.127759,0.127759
-12.4334,-3.0393,0.249201,-0.227284,-0.59855,0.140747,0.140747
-12.4297,-3.07795,0.24699,-0.217941,-0.60065,0.151912,0.151912
-12.4261,-3.11589,0.242546,-0.210254,-0.60306,0.161601,0.161601
-12.4247,-3.1541,0.236664,-0.203808,-0.605661,0.169999,0.169999
-12.4203,-3.19345,0.22929,-0.198654,-0.608606,0.176942,0.176942
-12.4137,-3.23308,0.221466,-0.195664,-0.612121,0.1822,0.1822
-12.4102,-3.27485,0.213896,-0.194699,-0.616209,0.185987,0.185987
-12.4027,-3.31581,0.206744,-0.194014,-0.620432,0.189351,0.189351
-12.3904,-3.35734,0.204754,-0.19284,-0.623916,0.19311,0.19311
-12.3807,-3.40276,0.208111,-0.192079,-0.62704,0.195864,0.195864
-12.3685,-3.44703,0.214742,-0.192918,-0.63054,0.196861,0.196861
-12.3551,-3.48829,0.220899,-0.195419,-0.63404,0.197432,0.197432
-12.3419,-3.5288,0.225654,-0.198047,-0.637354,0.198445,0.198445
-12.3292,-3.56873,0.230289,-0.198511,-0.639665,0.201069,0.201069
-12.3171,-3.60912,0.23543,-0.196416,-0.640768,0.2053,0.2053
-12.3031,-3.6485,0.240265,-0.1928,-0.641026,0.209479,0.209479
-12.2882,-3.68819,0.244622,-0.189311,-0.641289,0.212409,0.212409
-12.2723,-3.72932,0.2457,-0.186559,-0.642183,0.214,0.214
-12.2566,-3.77265,0.244251,-0.183751,-0.643303,0.215161,0.215161
-12.2411,-3.81722,0.240436,-0.180199,-0.644443,0.216424,0.216424
-12.2242,-3.86205,0.234634,-0.17613,-0.645681,0.217728,0.217728
-12.2075,-3.90784,0.22787,-0.172294,-0.646981,0.218904,0.218904
-12.1909,-3.95498,0.220632,-0.168965,-0.648697,0.219714,0.219714
-12.1726,-4.00283,0.214241,-0.165594,-0.650432,0.221209,0.221209
-12.1556,-4.05161,0.211517,-0.160065,-0.651449,0.224247,0.224247
-12.1399,-4.10098,0.212529,-0.154243,-0.652251,0.227939,0.227939
-12.1247,-4.15162,0.216947,-0.149213,-0.653812,0.23081,0.23081
-12.1091,-4.20034,0.223098,-0.146072,-0.655864,0.232978,0.232978
-12.0947,-4.24642,0.229436,-0.145804,-0.659193,0.233566,0.233566
-12.0796,-4.28949,0.235145,-0.145839,-0.662722,0.234462,0.234462
-12.0637,-4.33089,0.240627,-0.143035,-0.664735,0.238185,0.238185
-12.047,-4.37167,0.24633,-0.137114,-0.665191,0.244232,0.244232
-12.032,-4.41366,0.251733,-0.130239,-0.664839,0.25055,0.25055
-12.0168,-4.45582,0.254593,-0.12486,-0.664862,0.255342,0.255342
-12.0009,-4.49755,0.25439,-0.121372,-0.66545,0.258389,0.258389
-11.9849,-4.54136,0.25111,-0.118884,-0.666372,0.260409,0.260409
-11.9694,-4.58579,0.245769,-0.116976,-0.667104,0.261805,0.261805
-11.9475,-4.62679,0.23781,-0.116331,-0.668107,0.261967,0.261967
-11.9253,-4.66892,0.22844,-0.117426,-0.669472,0.260797,0.260797
-11.9014,-4.711,0.218195,-0.119427,-0.670822,0.25933,0.25933
-11.875,-4.75374,0.209462,-0.120383,-0.67133,0.258956,0.258956
-11.8453,-4.79613,0.204224,-0.120567,-0.670969,0.259429,0.259429
-11.8169,-4.83856,0.20427,-0.122857,-0.670796,0.258074,0.258074
-11.7887,-4.88203,0.209037,-0.126718,-0.671333,0.254702,0.254702
-11.763,-4.92345,0.214341,-0.132494,-0.672425,0.25077,0.25077
-11.7396,-4.9635,0.219278,-0.1393,-0.673794,0.246885,0.246885
-11.7175,-5.00308,0.225307,-0.144882,-0.674631,0.243792,0.243792
-11.6928,-5.04217,0.232416,-0.148962,-0.6743,0.241281,0.241281
-11.6686,-5.08218,0.240143,-0.152547,-0.673279,0.238059,0.238059
-11.6457,-5.12436,0.246019,-0.156823,-0.672306,0.233367,0.233367
-11.6228,-5.16773,0.248237,-0.161879,-0.671666,0.227675,0.227675
-11.5981,-5.21036,0.24642,-0.166323,-0.670949,0.222432,0.222432
-11.5744,-5.25507,0.240904,-0.168955,-0.66974,0.218995,0.218995
-11.5502,-5.30016,0.23292,-0.17016,-0.6683,0.216896,0.216896
-11.5266,-5.34526,0.22387,-0.171046,-0.666845,0.215136,0.215136
-11.5047,-5.39267,0.214418,-0.172038,-0.665495,0.213631,0.213631
-11.4838,-5.44189,0.206384,-0.172078,-0.663967,0.213508,0.213508
-11.4679,-5.49803,0.201922,-0.169463,-0.661757,0.215401,0.215401
-11.4472,-5.54846,0.201447,-0.167683,-0.660062,0.216819,0.216819
-11.4304,-5.59923,0.205188,-0.169632,-0.660269,0.214859,0.214859
-11.4136,-5.64659,0.211055,-0.177269,-0.662724,0.208757,0.208757
-11.3987,-5.69119,0.216918,-0.187685,-0.666222,0.201191,0.201191
-11.3799,-5.73258,0.222967,-0.195023,-0.668372,0.196598,0.196598
-11.3628,-5.77461,0.229576,-0.1982,-0.66853,0.195449,0.195449
-11.3463,-5.81741,0.235478,-0.199484,-0.667654,0.195283,0.195283
-11.3294,-5.86087,0.238985,-0.201165,-0.666458,0.194382,0.194382
-11.3121,-5.90397,0.239273,-0.203742,-0.665267,0.192566,0.192566
-11.2944,-5.94933,0.236173,-0.206406,-0.66381,0.190596,0.190596
-11.2762,-5.99514,0.230735,-0.208996,-0.662071,0.18859,0.18859
-11.2585,-6.04203,0.223577,-0.212482,-0.660447,0.185755,0.185755
-11.2404,-6.08821,0.215448,-0.217171,-0.659179,0.182265,0.182265
-11.2231,-6.134,0.206197,-0.222887,-0.65825,0.178719,0.178719
-11.2055,-6.18034,0.197756,-0.227662,-0.657287,0.176425,0.176425
-11.1866,-6.22784,0.192792,-0.229971,-0.655599,0.17611,0.17611
-11.1659,-6.27537,0.192057,-0.232347,-0.653483,0.175905,0.175905
-11.1458,-6.32376,0.194915,-0.236751,-0.652641,0.172486,0.172486
-11.1287,-6.37187,0.198992,-0.24397,-0.652692,0.167617,0.167617
-11.1128,-6.41658,0.202163,-0.25247,-0.65311,0.162929,0.162929
-11.0995,-6.4618,0.205345,-0.259861,-0.653139,0.159004,0.159004
-11.0865,-6.50647,0.210284,-0.26604,-0.652341,0.155354,0.155354
-11.0736,-6.55192,0.217442,-0.271064,-0.650907,0.151171,0.151171
-11.0595,-6.59829,0.223568,-0.27519,-0.64901,0.146437,0.146437
-11.0451,-6.64418,0.227552,-0.27919,-0.64738,0.141556,0.141556
-11.0325,-6.69171,0.227775,-0.282826,-0.646065,0.137108,0.137108
-11.0213,-6.73933,0.224758,-0.285439,-0.645095,0.133828,0.133828
-11.0105,-6.78595,0.219782,-0.28669,-0.644409,0.132135,0.132135
-11.0006,-6.83248,0.213687,-0.287015,-0.644018,0.131644,0.131644
-10.9931,-6.87927,0.206175,-0.287258,-0.644124,0.131725,0.131725
-10.9873,-6.92524,0.198991,-0.287177,-0.644651,0.132951,0.132951
-10.981,-6.97151,0.193194,-0.284942,-0.645291,0.136224,0.136224
-10.9755,-7.01715,0.190169,-0.282058,-0.646227,0.140397,0.140397
-10.9729,-7.0647,0.190574,-0.280588,-0.648123,0.143832,0.143832
-10.9704,-7.10874,0.193632,-0.281856,-0.650882,0.14561,0.14561
-10.97,-7.15329,0.197758,-0.284484,-0.653887,0.146988,0.146988
-10.9686,-7.19597,0.203309,-0.284924,-0.656208,0.150717,0.150717
-10.964,-7.23579,0.209527,-0.280866,-0.65684,0.158176,0.158176
-10.9585,-7.27499,0.215722,-0.273674,-0.656476,0.167682,0.167682
-10.9529,-7.31482,0.220021,-0.266406,-0.656,0.176811,0.176811
-10.9468,-7.35545,0.221486,-0.261235,-0.656042,0.183783,0.183783
-10.9407,-7.39749,0.21996,-0.258224,-0.656792,0.188266,0.188266
-10.9343,-7.43989,0.215959,-0.256443,-0.657679,0.191197,0.191197
-10.9249,-7.48167,0.210742,-0.255465,-0.658465,0.192918,0.192918
-10.9155,-7.52438,0.202463,-0.255848,-0.659333,0.193108,0.193108
-10.905,-7.56758,0.193041,-0.257775,-0.660423,0.191887,0.191887
-10.8943,-7.61145,0.18345,-0.259895,-0.661036,0.190375,0.190375
-10.8827,-7.65661,0.176543,-0.260803,-0.66095,0.188983,0.188983
-10.8682,-7.70267,0.173465,-0.261313,-0.660181,0.18735,0.18735
-10.8522,-7.74927,0.174304,-0.263299,-0.65948,0.183968,0.183968
-10.839,-7.798,0.178749,-0.266845,-0.659172,0.179231,0.179231
-10.8266,-7.84478,0.182369,-0.272321,-0.65917,0.173867,0.173867
-10.8159,-7.89154,0.185911,-0.279438,-0.65939,0.168095,0.168095
-10.8064,-7.93777,0.191377,-0.286675,-0.659438,0.16123,0.16123
-10.796,-7.98203,0.199622,-0.293892,-0.659044,0.152606,0.152606
-10.7861,-8.02778,0.209119,-0.300485,-0.657976,0.142776,0.142776
-10.775,-8.07449,0.215526,-0.306349,-0.656182,0.133065,0.133065
-10.7651,-8.12255,0.218437,-0.31132,-0.653886,0.124311,0.124311
-10.7543,-8.16918,0.218859,-0.314795,-0.651338,0.116832,0.116832
-10.745,-8.21691,0.216807,-0.317093,-0.648959,0.110065,0.110065
-10.7371,-8.26524,0.212629,-0.319049,-0.646935,0.103392,0.103392
-10.7309,-8.31237,0.207805,-0.321777,-0.645116,0.0963018,0.0963018
-10.7273,-8.35939,0.201614,-0.325744,-0.643647,0.0888498,0.0888498
-10.7257,-8.40707,0.196375,-0.330275,-0.642395,0.0815939,0.0815939
-10.7223,-8.45345,0.192424,-0.333894,-0.641022,0.0749006,0.0749006
-10.7214,-8.50222,0.191864,-0.33789,-0.639688,0.0680598,0.0680598
-10.7222,-8.55125,0.193162,-0.343262,-0.638654,0.0614263,0.0614263
-10.7245,-8.5991,0.196279,-0.349737,-0.637781,0.0553305,0.0553305
-10.7269,-8.64308,0.200066,-0.357535,-0.63679,0.049308,0.049308
-10.7284,-8.68875,0.204574,-0.365948,-0.63553,0.0433698,0.0433698
-10.7277,-8.73399,0.210435,-0.372764,-0.633589,0.0383645,0.0383645
-10.7247,-8.77973,0.216247,-0.376641,-0.630946,0.0346879,0.0346879
-10.7202,-8.82428,0.222285,-0.378211,-0.627718,0.0317505,0.0317505
-10.7162,-8.86931,0.226072,-0.378677,-0.624053,0.0289314,0.0289314
-10.7122,-8.9152,0.227036,-0.37932,-0.619952,0.0255146,0.0255146
-10.705,-8.96202,0.225577,-0.380488,-0.615528,0.0210292,0.0210292
-10.702,-9.00939,0.222504,-0.382545,-0.610921,0.0151778,0.0151778
-10.699,-9.05762,0.217665,-0.385543,-0.60609,0.00809636,0.00809636
-10.6985,-9.10321,0.211501,-0.389737,-0.601103,0.000556883,0.000556883
-10.6967,-9.14907,0.204192,-0.395099,-0.596136,-0.00701232,-0.00701232
-10.6953,-9.19537,0.197369,-0.401311,-0.591183,-0.0147298,-0.0147298
-10.6946,-9.24212,0.193248,-0.408679,-0.58606,-0.0229558,-0.0229558
-10.6952,-9.28725,0.193076,-0.418113,-0.580635,-0.0319388,-0.0319388
-10.6961,-9.33305,0.196926,-0.428281,-0.575255,-0.0414467,-0.0414467
-10.6987,-9.38025,0.202521,-0.438438,-0.569827,-0.0508893,-0.0508893
-10.7028,-9.42625,0.207211,-0.448874,-0.564033,-0.0592943,-0.0592943
-10.709,-9.47056,0.212106,-0.45963,-0.558364,-0.0677715,-0.0677715
-10.7173,-9.51502,0.219217,-0.470802,-0.552726,-0.078141,-0.078141
-10.727,-9.55734,0.227918,-0.483317,-0.546505,-0.0914096,-0.0914096
-10.7371,-9.60335,0.234524,-0.495859,-0.539447,-0.105971,-0.105971
-10.7471,-9.64799,0.238723,-0.50666,-0.531849,-0.119907,-0.119907
-10.7574,-9.69479,0.239712,-0.514689,-0.52423,-0.132362,-0.132362
-10.7684,-9.74142,0.238524,-0.5202,-0.516785,-0.143697,-0.143697
-10.7973,-9.83342,0.232601,-0.527118,-0.5025,-0.164795,-0.164795
-10.8146,-9.88014,0.227055,-0.529122,-0.495784,-0.17437,-0.17437
-10.8342,-9.9255,0.219974,-0.530756,-0.489418,-0.182998,-0.182998
-10.8566,-9.97079,0.212036,-0.532963,-0.483291,-0.191045,-0.191045
-10.8821,-10.0144,0.205204,-0.536298,-0.477505,-0.199332,-0.199332
-10.9102,-10.0546,0.20132,-0.540897,-0.472106,-0.208205,-0.208205
-10.9427,-10.0966,0.200356,-0.5474,-0.466688,-0.217403,-0.217403
-10.9769,-10.1358,0.203029,-0.556589,-0.460941,-0.22714,-0.22714
-11.0104,-10.1727,0.20816,-0.568426,-0.454334,-0.237745,-0.237745
-11.0418,-10.2098,0.214568,-0.580402,-0.447126,-0.248321,-0.248321
-11.0697,-10.2439,0.22099,-0.590325,-0.439878,-0.258075,-0.258075
-11.0944,-10.2779,0.22629,-0.597575,-0.432798,-0.26702,-0.26702
-11.1179,-10.3112,0.22941,-0.602654,-0.425575,-0.27543,-0.27543
-11.1418,-10.3461,0.229984,-0.605846,-0.418205,-0.283184,-0.283184
-11.166,-10.3829,0.22703,-0.607386,-0.410558,-0.290154,-0.290154
-11.1916,-10.4198,0.22264,-0.607555,-0.40306,-0.296889,-0.296889
-11.2192,-10.4558,0.218272,-0.60705,-0.395622,-0.304208,-0.304208
-11.2511,-10.4898,0.213724,-0.606792,-0.388,-0.312275,-0.312275
-11.2818,-10.5241,0.208172,-0.606825,-0.380515,-0.320328,-0.320328
-11.3145,-10.557,0.201736,-0.606895,-0.37341,-0.327416,-0.327416
-11.3477,-10.5878,0.195874,-0.607233,-0.366884,-0.333742,-0.333742
-11.3835,-10.6188,0.193263,-0.609141,-0.360349,-0.340687,-0.340687
-11.4201,-10.6495,0.192807,-0.614321,-0.352243,-0.349051,-0.349051
-11.4576,-10.6789,0.195757,-0.622914,-0.342145,-0.359198,-0.359198
-11.4955,-10.708,0.201008,-0.633239,-0.330759,-0.370083,-0.370083
-11.5335,-10.7333,0.205533,-0.643985,-0.318083,-0.380172,-0.380172
-11.571,-10.7555,0.208344,-0.654371,-0.304761,-0.38933,-0.38933
-11.6056,-10.7772,0.21205,-0.664117,-0.291298,-0.398853,-0.398853
-11.642,-10.795,0.218087,-0.673818,-0.276934,-0.409768,-0.409768
-11.68,-10.8149,0.223691,-0.682403,-0.262114,-0.421671,-0.421671
-11.7219,-10.8355,0.227026,-0.688558,-0.247856,-0.433466,-0.433466
-11.7638,-10.8566,0.228376,-0.692047,-0.235001,-0.444515,-0.444515
-11.8067,-10.875,0.22783,-0.69331,-0.223592,-0.455024,-0.455024
-11.8515,-10.8951,0.225446,-0.693037,-0.213283,-0.465293,-0.465293
-11.8955,-10.9085,0.222415,-0.691767,-0.204338,-0.475109,-0.475109
-11.9414,-10.9208,0.219227,-0.689993,-0.196356,-0.484436,-0.484436
-11.987,-10.9337,0.214324,-0.688296,-0.189035,-0.493216,-0.493216
-12.0333,-10.9416,0.208736,-0.687068,-0.182324,-0.500798,-0.500798
-12.0817,-10.9471,0.204222,-0.686083,-0.176723,-0.507104,-0.507104
-12.1316,-10.9508,0.203022,-0.685425,-0.172558,-0.51249,-0.51249
-12.1818,-10.9499,0.205205,-0.686374,-0.168618,-0.516964,-0.516964
-12.2284,-10.946,0.209646,-0.690346,-0.163486,-0.520186,-0.520186
-12.2708,-10.9396,0.213742,-0.698102,-0.155636,-0.522229,-0.522229
-12.3101,-10.932,0.217943,-0.708881,-0.145416,-0.522783,-0.522783
-12.3454,-10.926,0.22089,-0.719024,-0.135654,-0.522124,-0.522124
-12.3808,-10.9236,0.223934,-0.725789,-0.128592,-0.521152,-0.521152
-12.4161,-10.9241,0.227399,-0.728989,-0.124466,-0.52025,-0.52025
-12.4509,-10.9216,0.231656,-0.728883,-0.123,-0.519763,-0.519763
-12.4871,-10.9208,0.234411,-0.726884,-0.122983,-0.519593,-0.519593
-12.5232,-10.9202,0.235691,-0.724584,-0.122947,-0.519702,-0.519702
-12.5616,-10.9205,0.234707,-0.723169,-0.122124,-0.519982,-0.519982
-12.6004,-10.9211,0.231307,-0.722929,-0.120194,-0.520469,-0.520469
-12.6391,-10.9205,0.22554,-0.72375,-0.117301,-0.520831,-0.520831
-12.6772,-10.9198,0.216928,-0.725035,-0.11369,-0.520778,-0.520778
-12.7138,-10.9189,0.206417,-0.726461,-0.10976,-0.519818,-0.519818
-12.7512,-10.9187,0.195408,-0.726962,-0.10648,-0.51844,-0.51844
-12.7904,-10.9183,0.187946,-0.726209,-0.104439,-0.517132,-0.517132
-12.8322,-10.9199,0.185438,-0.725057,-0.102557,-0.516282,-0.516282
-12.8744,-10.9216,0.187026,-0.724567,-0.100107,-0.515836,-0.515836
-12.9175,-10.9227,0.191867,-0.725267,-0.0972751,-0.515206,-0.515206
-12.9614,-10.9238,0.196649,-0.727203,-0.0935543,-0.513788,-0.513788
-13.007,-10.9281,0.199236,-0.73073,-0.0885435,-0.511584,-0.511584
-13.0471,-10.9255,0.20174,-0.735403,-0.0824245,-0.50984,-0.50984
-13.0885,-10.9241,0.206717,-0.740515,-0.0760827,-0.509451,-0.509451
-13.1271,-10.9187,0.212175,-0.744584,-0.0701801,-0.510518,-0.510518
-13.1676,-10.9138,0.216715,-0.746597,-0.0659269,-0.51257,-0.51257
-13.2098,-10.9089,0.219269,-0.746174,-0.0641383,-0.515192,-0.515192
-13.2549,-10.9027,0.220042,-0.744136,-0.0644632,-0.518006,-0.518006
-13.2999,-10.8958,0.219107,-0.741764,-0.0657665,-0.520833,-0.520833
-13.3427,-10.8869,0.216672,-0.740009,-0.0670986,-0.523626,-0.523626
-13.3848,-10.8759,0.213335,-0.739026,-0.0680555,-0.526403,-0.526403
-13.4269,-10.8639,0.209084,-0.738512,-0.0688956,-0.529118,-0.529118
-13.4682,-10.8506,0.203507,-0.737905,-0.0699841,-0.531519,-0.531519
-13.5105,-10.8363,0.198213,-0.736575,-0.0722487,-0.533175,-0.533175
-13.5543,-10.8209,0.194237,-0.733872,-0.0764518,-0.534214,-0.534214
-13.5974,-10.8064,0.192042,-0.730719,-0.0814901,-0.53437,-0.53437
-13.6372,-10.7916,0.192145,-0.728611,-0.0858488,-0.53357,-0.53357
-13.6752,-10.7762,0.194618,-0.728192,-0.0884838,-0.532272,-0.532272
-13.7096,-10.7606,0.198501,-0.730014,-0.0884499,-0.53048,-0.53048
-13.7395,-10.7444,0.202894,-0.732572,-0.0871253,-0.528487,-0.528487
-13.7717,-10.7317,0.208274,-0.733293,-0.0874508,-0.526586,-0.526586
-13.8054,-10.7214,0.213947,-0.731183,-0.0904349,-0.525054,-0.525054
-13.8398,-10.7119,0.219051,-0.727087,-0.0952519,-0.523943,-0.523943
-13.8734,-10.7023,0.222476,-0.722954,-0.0999695,-0.523138,-0.523138
-13.9064,-10.6926,0.223656,-0.719917,-0.103401,-0.522663,-0.522663
-13.9388,-10.6846,0.222433,-0.718071,-0.105799,-0.522516,-0.522516
-13.9718,-10.6762,0.22022,-0.716457,-0.108207,-0.522499,-0.522499
-14.0055,-10.6695,0.216889,-0.714026,-0.111538,-0.522291,-0.522291
-14.0369,-10.6631,0.212271,-0.710898,-0.116014,-0.521564,-0.521564
-14.0687,-10.6576,0.206134,-0.707762,-0.120711,-0.520009,-0.520009
-14.0986,-10.6526,0.19925,-0.705022,-0.12573,-0.51741,-0.51741
-14.1277,-10.6482,0.192746,-0.703202,-0.130483,-0.51378,-0.51378
-14.1528,-10.6449,0.187201,-0.702316,-0.134763,-0.509232,-0.509232
-14.1768,-10.6412,0.183766,-0.70164,-0.13904,-0.503736,-0.503736
-14.1999,-10.6361,0.182705,-0.69989,-0.144785,-0.497346,-0.497346
-14.2176,-10.6314,0.181707,-0.697048,-0.151201,-0.489828,-0.489828
-14.2337,-10.6262,0.180371,-0.694513,-0.157429,-0.481227,-0.481227
-14.254,-10.6187,0.182256,-0.691989,-0.164242,-0.472642,-0.472642
-14.2701,-10.6118,0.186153,-0.688761,-0.171882,-0.464771,-0.464771
-14.2866,-10.6056,0.190474,-0.685069,-0.180343,-0.457327,-0.457327
-14.3008,-10.5981,0.193919,-0.68102,-0.189842,-0.449817,-0.449817
-14.3166,-10.5902,0.196712,-0.676551,-0.200606,-0.442159,-0.442159
-14.3322,-10.5817,0.198106,-0.671471,-0.212674,-0.434154,-0.434154
-14.3496,-10.5736,0.198561,-0.664829,-0.226392,-0.425671,-0.425671
-14.3666,-10.5638,0.19908,-0.656371,-0.241754,-0.416491,-0.416491
-14.3833,-10.5559,0.199057,-0.646723,-0.258428,-0.406114,-0.406114
-14.3996,-10.5489,0.199065,-0.636261,-0.276145,-0.394096,-0.394096
-14.4171,-10.5388,0.198965,-0.625063,-0.294825,-0.38017,-0.38017
-14.4337,-10.5272,0.200248,-0.612479,-0.314553,-0.364441,-0.364441
-14.4507,-10.5163,0.203749,-0.598906,-0.334957,-0.347281,-0.347281
-14.4619,-10.5053,0.20772,-0.5848,-0.355262,-0.328288,-0.328288
-14.4701,-10.4928,0.212636,-0.56791,-0.376672,-0.306619,-0.306619
-14.4775,-10.4784,0.217613,-0.547404,-0.39918,-0.28182,-0.28182
-14.4793,-10.4647,0.222847,-0.524573,-0.422026,-0.254237,-0.254237
-14.4845,-10.4501,0.227232,-0.500969,-0.444515,-0.224871,-0.224871
-14.4885,-10.4339,0.230342,-0.477685,-0.466125,-0.19492,-0.19492
-14.4913,-10.4182,0.231,-0.4565,-0.486744,-0.165199,-0.165199
-14.4919,-10.4012,0.231856,-0.437672,-0.506162,-0.136573,-0.136573
-14.4936,-10.3856,0.231203,-0.419865,-0.524633,-0.108521,-0.108521
-14.4981,-10.3718,0.231363,-0.402207,-0.542128,-0.0808572,-0.0808572
-14.4913,-10.3565,0.230515,-0.384597,-0.558412,-0.0533158,-0.0533158
-14.4855,-10.3408,0.228828,-0.367275,-0.573397,-0.0265434,-0.0265434
-14.4764,-10.3283,0.226884,-0.350343,-0.586902,-0.000539658,-0.000539658
-14.4692,-10.3202,0.223738,-0.333857,-0.598857,0.0247273,0.0247273
-14.453,-10.3065,0.219857,-0.317511,-0.609267,0.0498428,0.0498428
-14.438,-10.3005,0.214838,-0.300654,-0.618069,0.0753793,0.0753793
-14.418,-10.2978,0.212023,-0.282979,-0.625274,0.101144,0.101144
-14.4056,-10.2926,0.209323,-0.265362,-0.631441,0.126368,0.126368
-14.3892,-10.2908,0.209172,-0.248352,-0.636923,0.150395,0.150395
-14.375,-10.2897,0.209869,-0.231813,-0.642087,0.173624,0.173624
-14.3596,-10.2894,0.209834,-0.215853,-0.647187,0.196721,0.196721
-14.3457,-10.2913,0.209281,-0.200564,-0.6527,0.21951,0.21951
-14.3361,-10.2911,0.208435,-0.184834,-0.658766,0.241596,0.241596
-14.3275,-10.2947,0.208095,-0.167664,-0.664792,0.263309,0.263309
-14.3209,-10.3006,0.209414,-0.149305,-0.670591,0.28364,0.28364
-14.3149,-10.3084,0.210737,-0.130354,-0.676135,0.302422,0.302422
-14.3092,-10.3165,0.213272,-0.111078,-0.681542,0.319231,0.319231
-14.3027,-10.3285,0.214604,-0.0917721,-0.68691,0.33412,0.33412
-14.2925,-10.3428,0.215286,-0.0722489,-0.692359,0.346792,0.346792
-14.2825,-10.3577,0.216159,-0.0525061,-0.697347,0.357844,0.357844
-14.2688,-10.3744,0.216545,-0.0318769,-0.701427,0.368087,0.368087
-14.2537,-10.3896,0.216234,-0.0105596,-0.704359,0.378068,0.378068
-14.2368,-10.403,0.215572,0.011009,-0.706248,0.387737,0.387737
-14.2151,-10.4181,0.213502,0.0319347,-0.707746,0.396251,0.396251
-14.1914,-10.4379,0.211893,0.0513336,-0.709827,0.403141,0.403141
-14.1655,-10.4607,0.210165,0.0691368,-0.712447,0.408422,0.408422
-14.136,-10.4823,0.208896,0.0864814,-0.714418,0.41379,0.41379
-14.1062,-10.5038,0.21081,0.103923,-0.715304,0.419995,0.419995
-14.0763,-10.5226,0.215438,0.121028,-0.715386,0.427226,0.427226
-14.0423,-10.5438,0.220759,0.138287,-0.714264,0.435966,0.435966
